id_pedido,cpf,valor_pedido,data_pedido
9c446f02-1df2-4d11-bc7e-3080f0d0e510,279.037.684-61,991.42,2024-08-24
dc9f4b87-f15d-4d5a-a570-0eab87dc7f70,471.352.671-47,199.09,2025-05-21
3c50cae6-264f-4821-9ae6-54ba22786bfe,187.341.204-31,977.87,2025-03-29
414b1db0-4bf0-46d5-a22b-c42ec50192a5,718.863.237-75,391.66,2025-02-02
a523fe58-f202-4d01-8530-5f5c5cdf17fa,084.403.155-08,1221.91,2024-03-03
82713cca-b337-4c23-b0b6-8ff68be988fb,933.367.391-45,1451.51,2024-02-16
99b793d7-b438-4807-9468-b488e59bd00f,436.354.483-38,752.24,2024-06-21
305f2c7c-f724-40ec-9b18-e89c16ec4231,402.328.557-46,460.15,2025-02-10
3157d46f-eac3-4e27-a541-bb961b06fb3d,927.131.940-97,213.16,2024-10-08
52a831c2-04d2-48df-ada4-d65b44091bb3,384.995.241-67,506.82,2024-12-28
e59ff540-4251-497a-8363-78e17447fead,649.824.550-18,1058.19,2024-01-26
8de9a805-f061-4dc2-ac20-edfc53d17f4a,732.635.021-29,852.17,2023-08-18
ba47363c-0b50-4087-828d-77eb0f5f3979,621.404.571-54,1443.39,2024-05-14
43011cad-747d-4225-afc6-b31e4f1ee345,243.477.765-82,1653.90,2023-12-12
8dcdce6e-f383-4a03-84b0-00bc59a19701,158.090.045-27,1621.53,2024-07-08
ffb6b34b-b8c9-4737-bca5-d6c40c2100d7,912.679.880-95,1655.05,2025-02-21
a89cd422-c037-4576-be28-ff12fd7ddd5d,565.493.178-74,1385.02,2023-12-19
9d500251-6daa-4f11-aa46-ba3d6238d2c7,413.927.543-29,1594.99,2024-03-27
3d9d9bc6-6dc9-4b5b-840c-1ed011ea2835,453.955.146-17,1563.30,2024-07-24
cb079347-dbed-4701-b7c8-e40ae3a8ce9e,494.378.700-75,1672.50,2025-05-23
b012feb0-f766-436f-831a-48196dfc2313,986.317.941-22,1882.81,2024-08-23
b9333212-3c5a-401f-b059-bff451befbd4,577.915.102-02,1556.11,2024-07-12
6f4815c1-3e35-465f-8914-48edde362268,161.783.192-37,1386.03,2023-07-02
8ad125fc-aec6-49d4-9c42-425f0bd979ff,999.302.920-86,1124.28,2024-06-23
4f0333d9-83a2-4a77-bbbe-2935a7584815,278.655.067-29,208.37,2023-08-04
2b8a3b76-3a8f-43e4-87c5-31e15748d9f0,485.271.584-59,1661.95,2023-08-24
ad32ddaa-9fb0-45ba-a568-04f5fe5f003e,717.610.538-91,232.81,2023-09-01
75ac8d48-ff3a-4e12-b662-cc878681aa76,498.507.011-71,139.00,2023-12-14
27c2bca1-ea75-40f3-8f2d-e952bbf1964e,360.795.146-78,1543.51,2024-10-07
cfec3666-7c12-4977-90ee-6a29f254a939,983.199.889-84,537.47,2024-02-22
84ebd5e8-3408-4331-9f8a-83e32d4a0ac8,827.683.614-71,1286.00,2025-01-18
600c7a41-192d-4c21-b7fd-e5dd007cb8d2,508.667.546-94,1944.75,2025-03-24
8c75267a-0ff4-425b-aa3f-475093859eaa,482.180.525-36,367.87,2023-06-29
afd9efb4-5906-47d4-a90e-506788e99ffc,295.109.973-97,78.75,2023-09-06
fd973680-9770-4e5f-805e-96fc80543834,776.219.297-55,1925.60,2025-05-07
c7d2a990-b935-4ae7-aa70-65a390bc63d9,931.825.165-13,271.69,2024-07-01
2eb66b5e-8175-490e-b57d-ab13bae5b29a,730.540.968-72,1401.84,2024-11-27
d9022f7d-74e9-492d-b879-820aea73bf21,077.360.502-02,886.16,2023-08-07
bbd0ecd0-d7f1-4f6b-80e4-a55acc62ea46,417.727.334-27,828.26,2025-04-07
88f0af9e-1592-4b4c-984f-db311427ff9c,729.175.593-93,820.66,2025-03-07
6dd963de-28ca-492b-92d0-20ddcc175daa,447.137.292-66,933.33,2023-07-24
87d8ecd8-5030-4a1d-af26-0058b6c72f8c,271.144.756-00,1143.91,2025-05-21
699b7f89-0e01-4f07-b66f-b71c261595e3,960.450.803-04,953.17,2023-09-25
f2711b49-11d0-469e-82f6-f0d56ae0a564,301.783.145-96,1134.19,2024-10-20
9621e963-c6cc-4d93-b201-42c4016be993,318.482.133-00,1049.54,2024-07-01
39638446-fc64-4901-a4cf-a57f267460fd,197.528.056-88,1918.74,2024-03-22
34302611-546b-4cef-8aa2-80b1c0e8980c,015.664.385-66,199.59,2023-08-02
03f39310-e2d8-4a6a-b612-ffe39816b87b,301.437.745-03,1695.31,2023-08-13
42f2323d-13f3-4979-99d8-1c67d9ed1a3a,649.785.828-84,497.62,2023-07-22
a2d1b316-b488-4b2e-9171-db9147fdc2f9,348.334.156-71,1355.51,2023-09-10
0d2cb27d-afb7-49dc-be54-41e6b547e839,116.682.974-97,1506.98,2023-10-18
cc00306b-5053-47cc-8a77-4e8c1548c68c,488.636.016-22,1950.93,2024-05-30
ebba2462-5394-49f9-b953-e960a4e241a0,749.008.706-19,1314.38,2024-03-22
e82676b5-0332-4eaf-9f7a-2092a15b3b0f,548.545.525-24,974.93,2024-08-17
01b7bad0-e994-45ca-9a69-3beed4a986bd,076.285.429-82,1980.22,2024-05-16
ffbb5180-405b-4526-8e4f-d595db125cec,301.783.145-96,109.73,2024-08-14
22c8d580-001d-455f-bc22-957fc94e8979,369.543.317-66,370.99,2025-06-08
51fcf16a-eda9-4d2a-ab3f-975478c0711c,967.746.687-66,470.36,2023-12-21
7adcb4a4-5ea0-4366-98fa-5d5d760c3ab2,310.135.925-18,1409.63,2025-06-17
3f9fbc0c-2ee3-4f10-aed3-a332c20fb989,157.354.777-24,386.76,2023-07-01
02070824-cefe-4fe2-a7ea-4f8230e48acb,772.923.812-75,1670.47,2025-02-15
d00b887c-9bf1-4d1b-a6cf-f18f3cf37458,709.280.162-60,1489.03,2024-02-09
023ce12d-c11e-42e2-8156-a8207c4d1eb9,588.505.432-03,584.36,2024-07-15
3496e130-5dd0-4759-b480-258a82f042a4,214.534.883-40,652.81,2024-02-09
81a22429-8888-4485-98d6-836c96eca86e,498.119.333-45,955.66,2023-07-26
b7d47a32-a27e-4b43-bc2c-38cf7fa7353e,436.727.238-22,628.51,2024-11-12
63cacec3-f489-41e6-a640-bf806e8441b5,890.386.654-24,1147.11,2025-03-18
40a51056-1ce3-467a-997d-db297956aa20,680.412.200-18,635.63,2023-07-11
f1bb3137-b912-4133-adc5-1ec00cfd2924,064.991.084-31,1533.42,2024-11-28
f0a81629-2d28-48d6-885f-f1bdc406f7e1,787.121.628-29,1201.95,2023-07-26
a70f16bc-81b2-4484-be9c-fcfd69637a53,355.409.385-30,1075.61,2024-04-27
2970ab22-99e0-46a8-8edc-2ded3d914d5f,000.434.594-93,490.85,2025-01-14
35c85fd1-dc4b-4cc2-8f8e-8bb931198376,748.384.939-57,751.42,2024-04-24
0f98fd14-f685-47c2-955f-e151058b1922,175.866.079-98,553.72,2023-06-19
a0717e8d-0db8-4941-8d6c-75f6a067fa22,861.093.411-57,224.11,2025-02-14
1b89736a-12ce-4fc8-bcc7-8a5489169bf1,145.790.611-14,436.31,2023-12-09
a95cbcf6-fcc7-48f9-896f-22f95cd928de,437.667.549-74,468.23,2024-09-03
ff73d755-d0b6-412d-932e-10af670126c7,556.401.448-72,1563.31,2024-07-27
34b6e8f3-b8e9-4431-acb9-a2e148354627,343.406.565-83,187.54,2024-10-15
9307f769-31fe-4de0-af17-56223024a823,447.106.464-04,804.83,2025-01-11
eef924c8-2961-49b4-80fa-d6eb1b9d2052,870.619.919-34,806.11,2024-06-29
a38d7a22-1b5b-415e-a7d9-cbdbe496dc34,658.428.494-83,1134.90,2025-06-03
54de27c3-32d4-4cb7-b433-f6b6ccfbe544,554.785.227-66,1716.87,2025-03-07
b383299f-50c7-4665-b2b7-6a8344ee77a4,620.028.592-96,1602.55,2024-06-19
27f36f71-90e5-4279-9d31-4b9b013c36eb,024.200.342-07,1365.08,2024-01-09
c9e72210-03ce-4a57-aa71-0bce8339c908,091.247.816-96,1602.03,2024-05-11
1ad358ee-2155-4255-b976-9fc1a8562d4b,911.309.075-89,1865.70,2025-02-08
b4610027-05f6-4217-9abb-2e8fa59fde7b,925.922.743-71,1003.06,2024-01-23
7cc7c396-2c4e-4b45-96c2-d7b61fa47458,937.237.023-29,653.57,2024-09-19
cd5c8ef0-c3f4-45ca-af3b-d86a097ee637,186.038.120-98,1841.33,2024-08-17
dffc041d-dae9-4fc4-b710-6b6e0c2e2cdf,457.629.696-90,1048.18,2024-03-26
2c2fbfea-e350-4265-a07c-27bc96ded950,357.284.985-96,809.01,2024-05-21
aac8bb67-3ab7-4cac-bf41-584c073a9a26,889.444.763-05,1228.52,2023-09-22
18db116b-516a-4855-961b-6a970e44feb0,863.454.166-30,1572.45,2025-02-24
713c2c92-6e33-4fe5-bb71-08cce9946174,907.894.059-48,1798.73,2025-02-11
19ae5df3-1a20-440b-b6e1-6c6e0474fb40,779.590.684-66,686.81,2024-07-15
47b2b4ed-4921-447a-9ee1-bebc9cfebb85,574.392.953-31,327.26,2025-06-15
8db65896-840b-440f-b474-4d26ecda5c1f,365.044.395-91,1022.00,2024-11-14
e905f96c-dfce-4b84-bcc6-597cdc81bd5f,924.782.436-12,383.70,2024-07-31
614364b0-2f88-4d8a-bcae-a938f92d113a,183.180.650-78,1572.02,2023-08-03
441dec85-9974-456b-845f-570423495708,607.359.633-97,1714.24,2024-09-16
cfebbc51-c207-4b2c-8a1a-a0a203b1f5fc,707.274.910-83,347.80,2025-05-15
6a18dc0f-c365-4829-801c-73604923a6ee,608.999.248-11,195.04,2025-03-20
44164718-635e-4dea-859b-b9cf063d1e82,932.159.024-33,1903.16,2024-11-11
31b5d6ed-2c61-4fde-9218-24ef9efb3a48,053.310.977-54,1189.22,2024-03-12
857e1784-cc33-4658-b1c3-5dd96adae43c,710.896.873-73,1906.66,2024-08-30
0e4d185c-ed2f-499d-acc1-976ffcbcbe8b,913.437.486-74,1484.43,2023-11-26
a93aecfe-a92a-4df1-9002-f0efae4ca1f9,650.594.871-73,1735.29,2025-06-01
564fa4fc-ab3f-4843-b339-881017f16e88,006.980.594-52,1793.84,2025-03-27
152317e3-ece5-423e-921c-5772a061e39d,122.506.592-36,171.94,2025-06-16
55d93c08-50fe-4deb-bd0e-7e73d2a64e71,772.629.459-02,1412.57,2023-06-26
903ecd72-01ce-4076-9c6a-b6e49018ecff,071.901.151-71,875.78,2024-02-07
c0bf2a91-1ccf-4a97-8c6a-34c3b40952f5,192.097.998-16,1847.26,2023-08-08
ae816b53-2c91-4895-b798-fe42b56547a7,511.544.095-83,1644.61,2023-09-13
846ad135-96bd-4348-a6af-8ab42912bb1e,731.383.002-68,244.75,2023-07-08
a0b1e964-50cf-4e3e-b62a-85ae13cbe62c,959.518.137-55,1597.85,2025-02-21
541fcd08-45ea-44a2-a71f-3c6028d2040d,301.783.145-96,1173.13,2023-06-28
c6fcead5-9811-45b6-9278-74d199bf9a69,840.023.714-91,1051.51,2024-02-17
79fb94ac-3afe-44c7-a88c-a9837a49c08c,462.478.570-65,1466.96,2024-09-13
2ffb20e2-97f4-46dd-9e95-4646085a82a5,385.093.677-62,1623.04,2024-06-25
2c149fa9-d950-48c4-8fcc-851aff9a2e1b,640.266.826-81,988.78,2024-08-27
09625486-432b-4416-b8ce-acd868a3889d,610.862.369-77,1402.98,2024-03-25
88701fe9-ca32-4f77-883b-a5da290ecc6b,707.342.409-81,1662.57,2024-08-24
0b95f27f-69af-4cae-b2d2-1300af2ff998,641.591.684-22,1671.82,2023-06-24
6c8b63b7-a8a0-4cc4-b3d5-ca95ba608033,969.682.557-51,807.14,2025-06-07
315caa1f-d5d3-4880-a245-cb64dcaeda40,632.376.703-74,798.99,2024-01-19
8a13e4a1-cdd2-41b6-891a-764c70781826,260.847.636-59,246.63,2024-05-20
d0e03f1f-64b6-49ee-a093-227b22bb999a,145.391.388-14,665.28,2025-01-06
cbb3010e-6aa3-4252-8abb-9f69ece5dca9,850.613.194-64,868.21,2025-04-16
a808c54f-fec5-4c83-9f5c-69b100c7fde3,880.559.107-01,703.58,2024-02-03
55bee8ee-0292-4ca9-9745-71b6a165ac40,643.179.344-64,1943.72,2024-03-16
ba4a101c-164f-486a-8487-86d43d9d0444,162.903.153-71,323.68,2024-01-20
ccc6d580-ec12-4a25-8897-7a8ed13f9d31,714.246.062-74,85.00,2023-10-30
0ec7e58b-3d33-4c84-8dc5-9c7e84d0c922,938.971.404-65,1393.09,2024-02-12
fcb98545-70f3-4094-ac41-3a93d1633319,516.062.515-94,1400.54,2024-04-15
13eda38b-7d0f-451e-a323-67fa0c01fa3d,685.886.409-38,1547.66,2023-10-10
223b11ee-d7e3-4d66-95ed-ab48d12ef150,965.796.822-78,1542.15,2024-07-13
f3ad65ec-1b15-4ff7-9066-a2f39440f2a5,601.448.398-01,874.39,2023-08-10
58eb9b79-8f8f-4bd3-9b49-79ac51ecf96f,875.022.245-99,1626.22,2024-06-10
8ec01fbe-912b-4d13-88f8-d6ea46ec7eef,394.920.091-57,405.72,2025-02-22
957c33cf-ed1b-41c7-b3aa-c9a3637deb05,956.940.720-57,317.63,2024-04-10
68d762c9-80ae-499d-bdd5-f7346050d74e,741.087.942-95,871.01,2024-10-07
6826647b-a974-4085-96fb-27882c3e9ff8,669.371.995-83,105.14,2024-03-22
73a8226f-65ea-4145-8bbc-80eafcfdd4ee,076.292.374-45,415.69,2023-11-28
5f3193e2-639e-4397-ab23-a3de843a8f0b,155.245.366-73,1606.29,2024-07-17
8cf764ee-3201-4cb0-adcb-5fe57a5b8016,994.998.689-13,1308.94,2023-08-23
96ef75a2-0cac-4093-a47f-b3740f1c4e4f,144.854.590-25,141.98,2024-10-26
cce6648f-e148-4f4f-af1d-a09a271d3fbe,585.977.573-02,864.69,2023-12-13
df4ea738-e541-44f0-aed9-5271f6111af3,811.371.708-65,890.67,2024-11-10
1ed00ac9-df3d-4503-acc7-25433dda9ee4,809.839.442-20,1493.84,2024-01-07
e66a90f0-6853-4434-95a6-da57bd88cff1,800.332.745-32,1516.09,2024-10-26
9ab088de-65c0-488f-b875-79a170f0a9fc,463.238.804-21,448.10,2023-07-03
4f38ec19-3250-46de-8ded-fdef9aac0b59,762.596.224-62,364.05,2024-09-12
e267b672-02d6-40a8-b328-8a58959a727f,209.134.422-83,1754.73,2024-08-11
7a70b5b9-a37b-4065-b856-c7ef650426b6,509.052.213-31,1103.36,2023-08-17
7d23cce8-2ac8-45d7-8f73-e9863537dc5c,052.503.154-17,305.02,2024-12-02
19570117-558e-44bf-a98a-58b9ff08bbc5,904.547.117-82,1397.33,2025-04-19
fcc1824c-bd01-45d6-8b6a-6d6072d4d462,581.240.762-46,175.87,2023-09-26
64284c7a-90b4-49df-873b-b0d23c1c994f,610.254.631-50,477.05,2024-03-31
040e7147-6b0b-4e61-a88c-2c3478ae324e,608.999.248-11,1111.06,2023-09-22
df2de9ad-0ed7-4cfd-ac0d-46fca681420f,119.553.876-74,68.72,2025-01-15
a88dd188-2cde-4306-a491-786b97169e31,609.236.565-48,597.11,2024-12-10
afa8e20e-0e30-4f4a-82c1-a35c42b9c69b,238.236.805-54,532.19,2023-07-13
0eff4124-0a9b-42e8-a024-56198498b56f,769.999.814-50,722.16,2024-02-14
5639ebde-b0df-4906-82f7-2f29937418fa,587.420.601-26,1675.73,2025-03-10
7a4ca8de-9525-462c-8d90-8eb5fb675771,781.448.903-72,1339.71,2025-06-17
1d5b8265-72f3-44ef-995d-c06442f33f7c,745.058.556-46,256.77,2024-11-08
e3a04ce4-0236-4147-9145-993f6da1bc82,813.000.786-20,132.64,2024-01-25
6776f488-7f51-45a6-b421-ca760652aa0d,714.565.294-22,893.67,2025-02-07
841c70b3-4f38-44dc-b2de-07aeb9d365bc,357.047.313-61,338.71,2024-10-21
bc24ff38-f29b-425f-b2dd-cd58202fad58,828.001.037-27,927.70,2025-06-09
2f78076d-f8eb-4914-9440-b491ebeed8ae,252.497.470-44,122.69,2024-05-06
1c4f403f-4309-44d9-b71a-a6cd55730e2b,092.107.935-07,140.56,2024-02-05
4b368613-4ecf-469e-ae7b-bce48fa385c8,167.836.041-36,1240.64,2023-12-09
4f398732-3add-4aec-932c-8856c5c89a46,106.359.286-77,1380.28,2024-01-18
c88845cd-84e7-4a42-a53b-ab260515e305,945.326.260-92,1484.13,2025-02-01
7f1f0f0a-7228-4fdd-b15c-c8f56cb3841b,402.360.287-12,63.53,2024-04-24
348f67f9-8598-4ebc-b645-6dfe90023691,276.151.825-50,426.16,2023-12-13
3e1a7365-02b9-4cfa-a8a7-e176e8e71f79,359.439.038-92,1724.55,2024-01-28
4235f8d2-482a-47c1-a3ee-27367870bd14,550.055.598-64,1537.27,2024-05-09
13a93cf9-080c-4a61-80dc-725de2efedf3,787.863.854-65,1056.86,2023-11-24
7fae2204-156a-4481-a410-0bec1409c482,498.736.914-85,1548.31,2023-12-30
7e6fe49a-fb7e-495d-ba1c-51137d42c9a6,091.882.541-14,1767.74,2024-02-15
dd4b6f3a-0dc7-4ace-8b48-1a539b68a9b8,229.022.571-97,1520.64,2023-11-01
7997fc84-242f-4e73-8045-9403f4be1149,777.845.768-13,791.77,2024-07-23
de7dfdaf-2148-4f87-baa6-df94958b0032,243.589.755-19,1194.16,2024-09-12
975fcce5-d1c2-4a36-b1ef-56753e8ad4ee,671.569.878-07,205.07,2025-06-16
aadc3a9f-0e44-4150-bd5a-91bbf13e894d,456.935.372-81,808.26,2023-08-01
a065450a-6e87-468c-9c18-6284e06c1439,017.777.712-31,1359.95,2025-03-22
3912f251-2302-471b-b7db-efe208beb659,299.200.929-57,1776.66,2023-11-03
34f1a427-bd2c-4596-8413-eb0eb4f19856,026.440.111-22,1838.49,2025-01-15
39746336-8d16-46be-83c2-55cf976c8a4b,793.719.520-36,670.65,2024-11-21
b4e5d98a-be21-4716-b55e-9f75a3f89276,917.835.224-66,851.54,2024-03-29
0d279484-9ef3-45b3-a4b3-d8147e271614,028.219.368-79,1427.88,2025-05-04
9a84ac00-0e56-4786-abc6-ddfcca9155b6,575.487.956-53,1393.43,2025-04-07
1832def9-b621-409d-bfdd-f48ffc603a84,305.355.345-61,747.16,2024-05-28
332088b2-fbf0-4f58-bf88-d971cce41407,387.321.448-62,1429.27,2023-11-18
90beec2f-4d7a-4c07-b746-4c1251a67ba2,563.436.256-84,1854.01,2024-12-08
cbe55981-c768-4095-b8c3-05371b4b30b3,252.083.321-77,1471.35,2024-06-21
90a6636f-9790-457d-8758-4897f2b57047,265.737.807-72,237.76,2025-04-29
28299f1d-62ad-40b7-9d70-5e4164b03200,164.739.394-07,552.75,2024-11-04
d104eb9f-91f2-43f5-9557-d226106cb257,052.407.592-35,1600.10,2025-03-21
6a5dc097-639d-4597-b7f8-a9fa5f589eda,596.840.351-02,119.12,2023-09-02
30ea2d6b-de66-491a-a3b9-786198a583b3,203.544.257-61,1595.55,2024-06-01
964c221e-8c23-4160-9019-42cb9b8bd8df,285.309.562-64,708.80,2023-11-11
99be44b5-ea96-4295-bd68-e10e790f0108,251.490.821-95,129.84,2025-02-10
51895cd8-f418-4e1b-8d9e-fb4ad7714b6c,701.713.650-89,367.92,2024-10-16
455dc146-efa6-46b2-b017-9f77256291ab,432.236.754-33,1693.06,2023-09-25
36f8e07f-cab6-444b-8f4f-7c405db76ce4,665.761.854-06,206.68,2024-04-09
30a41a0c-eecb-4965-969d-55de866de8d1,993.298.170-75,1089.08,2023-08-26
4e0b2103-f1ed-4033-9fba-c6e77c404396,064.073.455-67,911.71,2023-08-05
64b54fc5-4017-43a9-b529-92975072e5d2,775.630.315-80,1445.47,2024-08-24
df907b7f-5245-4c5a-9139-1a73dbb9de84,068.278.820-94,247.77,2024-09-25
7c2fc003-1ad7-4f4f-a4c4-c8f67211fcf5,328.394.757-53,270.15,2023-09-20
7fa7d04f-b2b1-4af9-9cd1-b98fe5c3abc0,475.019.276-88,441.76,2025-01-31
18c8462e-4f83-47b5-9d13-ddbe3a01140b,757.655.203-82,171.36,2023-11-04
b76941fc-dd34-46ae-9d40-d7684b436071,962.996.228-24,1683.93,2024-04-17
5d465ba3-7a41-4ee0-b67e-43764b229e21,529.859.910-73,632.67,2024-11-19
d6321382-5f7d-4512-ae68-9076ac496e29,767.988.756-77,92.80,2024-08-23
cea883ad-5f7b-4efe-a5ed-e92d97a19345,169.406.752-99,589.14,2025-04-09
6f97f8cd-faa4-4fac-9ddd-0093994f84d3,689.906.511-08,1724.00,2024-06-25
c7c1e655-eaef-4a83-a945-270ad28a5dc4,025.734.529-22,1126.61,2023-11-29
caff3d1a-2202-4e42-8f36-3080357bbd93,774.703.455-66,1114.37,2023-09-17
569c223f-4f01-4187-8bf3-6be19911d491,043.020.076-58,1874.44,2025-01-22
312e3d21-4dce-4c00-b440-168324444640,684.640.366-59,82.47,2024-08-07
dad69cf7-3a86-41b7-b251-e15d7e43b892,819.517.323-40,394.95,2023-09-13
3c071ece-f3c9-4291-9fea-ab9747ac617c,123.082.151-45,1089.25,2025-02-09
f0bc425e-f9e6-4890-8809-2eaa89d190d3,931.160.725-55,1601.07,2023-06-23
84bbfaa2-ec9c-4598-8d69-495b08728690,861.504.500-50,1857.63,2024-04-03
92394490-3896-4f17-b6b8-2551ded505ae,714.542.324-47,470.54,2024-09-19
508a6fea-c652-443c-98be-48d80b54d608,919.674.670-09,988.97,2024-01-22
3bf2d275-d978-40cc-b42a-6ddbffbf448b,682.034.762-60,503.57,2023-09-29
ff0503ca-4ab6-4569-969c-6c7e9402a50a,685.202.558-95,1338.65,2024-03-23
8cdaa931-5264-4c04-9a5a-2ad27264e268,167.692.778-69,521.70,2025-02-08
2cde2c70-dd04-4c20-9846-aa7c12df9766,109.265.442-23,1564.31,2023-08-31
33db5cc8-46c8-4bd0-8bc2-51f60043bfc2,604.901.110-81,823.70,2024-08-04
b5bb38eb-92b6-4fab-b321-ac6ebf063313,004.814.852-68,602.46,2024-02-28
bb5315f7-2ef7-41cf-813a-d36a558ea5cf,405.633.672-91,1930.18,2023-10-08
169b61a2-68f3-4609-a987-bb2cd3d75dcd,885.539.245-30,1678.45,2023-11-07
7d2aea2d-b83e-4ac2-a743-1123c6e78982,631.571.339-03,1737.29,2024-02-15
fe9a1ff3-eea6-40cd-88db-7d99dc1fcac9,291.132.188-88,677.66,2024-04-23
6af69496-741a-4b03-a062-4e49b20312b6,343.186.921-44,804.71,2025-05-15
216cff55-41de-436d-bd6b-9eba22527120,277.943.981-78,248.36,2024-08-24
551174bd-e7c2-4b88-ad03-fd9ec48bd821,361.105.735-09,1614.24,2024-07-30
2d153e89-70cc-46c8-b9ed-58dfc529cb6f,864.479.856-13,161.61,2024-03-30
577c0169-b3ff-444e-8be9-04039999f3fd,311.969.338-49,1154.24,2025-02-03
712fae10-3d0e-47c3-89d3-ab704edc0c01,985.115.496-15,1167.15,2023-08-18
9db16998-3e4d-459a-b9cf-ac4abe637691,218.078.857-31,1405.41,2024-06-15
bb5cf243-7e53-45d1-8732-918c516cec84,627.751.572-29,1241.13,2024-03-01
0460633e-3908-40d2-96c3-80234226f680,505.460.000-00,1698.11,2024-04-09
a8be42f8-985b-4136-9818-ec82c172ad13,318.449.981-57,823.75,2025-01-21
afc11606-5c43-4bf1-8013-bea5c1bd708e,432.428.964-90,182.89,2024-10-29
3292318e-9cc6-4ce6-ae31-9942c929a71e,545.218.962-10,1213.55,2023-08-20
c96cfef6-2905-4707-b88d-ecca08ffc715,192.632.270-36,280.30,2023-11-18
82927691-e9d7-4155-aeff-2691454d7d26,910.657.675-71,470.00,2023-11-19
23831d94-0d4a-47bc-aa9f-afb8d329d9ff,806.710.848-16,837.74,2025-06-14
d363e936-8732-4820-93c1-9a7efc18de55,863.823.888-93,671.10,2024-08-23
454bdd5a-3a94-4f4d-8035-defde90ec06a,160.434.332-61,309.34,2023-11-21
7f131963-608b-4e7e-be85-3857cc9f8837,876.598.132-27,1959.63,2024-08-30
eaebd245-97b7-4965-b34e-e4d162d7b5a9,244.738.794-72,115.66,2023-08-16
5a2dfdba-73b6-4a0f-92b4-4bc33b278841,226.633.203-87,100.39,2024-09-22
fa9fca28-65a6-4e9f-a887-e6a4ad6c7e98,735.920.851-99,1528.31,2024-10-15
7f260593-372d-4d26-8360-9bc719c6552d,086.388.508-25,1949.19,2024-08-08
a48a9342-a47c-4ba3-861f-13fd56c23060,831.420.727-49,778.56,2024-11-29
bdb948c7-a5db-422f-ba8a-b5ddafe00f18,050.701.151-36,1618.09,2023-07-18
6a6f3cef-3b5c-49e0-8006-f0f01ca6971d,429.851.123-82,630.74,2024-02-15
bb1b7596-598f-41da-9f99-b714eb5334f7,576.647.035-50,721.55,2023-12-04
1b7e865f-dbd8-4832-8832-190fd3546f27,756.389.153-46,1375.84,2025-01-11
3bf0f8ba-250f-4ef9-9616-16910241f126,953.889.179-63,1892.97,2023-08-27
600e6c49-6d6d-4bed-bd83-1299ac5cf0c6,774.735.086-59,1467.79,2024-12-05
c0caf42c-348f-4dc6-bd34-40e5a190ded1,601.598.307-04,1018.90,2023-08-08
89007da4-2117-4b54-93bd-11e6b336b772,410.693.791-26,351.78,2023-08-08
f8e81273-0958-4324-af91-1679e935a769,940.982.276-25,92.40,2023-08-02
721cd8aa-2185-40ee-9cdb-9b711f0794b9,499.461.928-09,929.45,2025-03-31
57ac57ca-5403-4baa-b1d2-294255577adb,268.968.865-78,1158.07,2025-03-04
6b2ff73e-3079-4c23-8cba-654e61a5a837,782.086.630-42,463.62,2025-03-03
d8505198-0ad7-40c4-9453-9123bfc74b0e,208.425.628-47,674.82,2024-04-03
517b4047-470c-4296-913b-3e4c7b2abd74,876.939.390-35,107.01,2025-02-07
a520df65-e0ee-4010-a915-fd095e55a6de,732.418.698-65,1302.04,2025-03-09
228d79e5-f3e0-4f12-8eb4-aa7d178d208f,191.174.613-37,1419.70,2025-04-02
078c3257-a1da-4b96-8c96-9e2b9534ff30,063.682.617-87,1934.92,2025-05-04
5a5d768b-5f5f-4ed3-b3da-29dc8ca1b1d5,117.654.236-27,410.24,2025-01-30
a7dc35c6-9dd0-49c8-8e53-8191aabcf54a,871.059.851-79,347.68,2025-05-08
531dd2f3-0bdb-4565-bdac-ffdc96d6f673,952.224.557-47,1062.86,2023-09-20
5ec0eaf6-193f-4810-9777-1c426e47e800,566.591.570-67,426.93,2025-06-01
8efddc8b-2ba4-4012-a375-00eed99f1573,900.450.885-57,493.48,2023-07-22
afe3decc-55b5-4c1c-9d02-48b527a68766,503.093.583-71,1787.78,2024-10-26
aa82136d-5483-4281-8a47-e2ace7840659,478.117.176-50,1837.32,2023-12-27
c2af6be1-bd61-4be3-a527-a6e7ac7a830a,003.624.335-76,1008.49,2024-07-31
5972ec36-1947-4acd-be0b-c7ca2a2a0057,356.356.578-11,1874.26,2023-06-22
3b9181e6-f504-45c0-ac9b-3415dbfe90cc,112.415.366-57,1737.45,2024-10-24
5810b09d-8ba1-45c9-b806-8027b37ceddd,304.002.646-52,448.79,2024-10-29
6cb3d878-13bc-4f9e-aeed-1cf86b1522bb,235.983.761-42,590.71,2023-09-10
8eaa2220-3cd7-4ddb-891f-6d438ed5f16f,670.166.190-73,1035.43,2023-07-15
f885e210-fdb6-4ae9-bcf8-9c15a2f0e8fc,865.042.083-74,866.21,2024-12-15
fabe4dc1-27bc-4962-98e7-4d5de53af216,248.575.051-22,1228.43,2023-09-28
1df7a036-ceda-4fec-8076-bcfb66b2264a,318.129.352-49,1469.92,2024-07-15
afb68cbb-8dcd-406a-ad50-f59ad9496aca,795.685.214-62,910.55,2023-07-13
78a87918-6825-43dc-b4cc-6fcdf5ae8c14,636.822.996-52,1743.04,2023-12-21
c9877372-76e7-4369-84fb-de9783a389e3,454.821.064-61,902.57,2025-03-05
